"player_id","team_id","birth_date","country","height","weight","position","seasons_in_nba","jersey_num"
"1629045","1610612749","1996-01-12 00:00:00","USA","6-6",225,"Forward","2","50"
"1629048","1610612753","1999-07-20 00:00:00","Georgia","6-11",250,"Center-Forward","4","88"
"1629052","1610612754","1998-06-20 00:00:00","Canada","6-7",210,"Forward-Guard","4","12"
"1629053","1610612745","1996-04-05 00:00:00","USA","6-8",225,"Forward","2","12"
"1629055","1610612760","1995-03-19 00:00:00","USA","6-8",215,"Forward","2","15"
"1629056","1610612758","1997-05-16 00:00:00","USA","6-4",201,"Guard","4","3"
"1629057","1610612738","1997-10-17 00:00:00","USA","6-9",237,"Center-Forward","5","44"
"1629058","1610612751","1999-05-08 00:00:00","Bosnia and Herzegovina","6-9",217,"Guard-Forward","3","13"
"1629059","1610612756","1997-10-23 00:00:00","France","6-3",190,"Forward-Guard","3","2"
"1629060","1610612747","1998-02-08 00:00:00","Japan","6-8",230,"Forward","4","28"
"1629061","1610612739","1997-02-01 00:00:00","South Sudan","6-7",200,"Forward","2","32"
"1629065","1610612744","1997-06-16 00:00:00","USA","6-1",187,"Guard","2","12"
"1629067","1610612761","1999-11-08 00:00:00","Germany","6-8",180,"Guard","5","17"
"1629083","1610612766","1998-01-04 00:00:00","Lithuania","6-10",209,"Forward","2","98"
"1629091","1610612749","1995-04-19 00:00:00","USA","6-5",210,"Guard","2","3"
"1629094","1610612744","1996-02-01 00:00:00","USA","6-7",249,"Forward","2","32"
"1629102","1610612741","1997-05-01 00:00:00","USA","6-5",184,"Guard","2","44"
"1629111","1610612756","1995-10-25 00:00:00","Australia","6-11",255,"Center","2","11"
"1629116","1610612746","1994-11-20 00:00:00","Dominican Republic","6-10",245,"Center","2","31"
"1629117","1610612747","1997-03-26 00:00:00","South Sudan","6-9",205,"Forward","4","35"
"1629118","1610612743","1996-02-03 00:00:00","USA","7-0",255,"Center","2","45"
"1629129","1610612740","1994-11-04 00:00:00","USA","6-6",198,"Guard-Forward","2","5"
"1629130","1610612748","1994-04-22 00:00:00","USA","6-7",215,"Forward","5","55"
"1629134","1610612764","1995-08-03 00:00:00","USA","6-3",190,"Guard","3","20"
"1629140","1610612747","1995-05-22 00:00:00","USA","6-9",228,"Forward","3","19"
"1629151","1610612742","1990-08-23 00:00:00","Australia","6-6",215,"Guard-Forward","3","45"
"1629162","1610612750","1996-04-09 00:00:00","USA","6-0",185,"Guard","4","6"
"1629164","1610612739","1995-10-02 00:00:00","USA","6-0",180,"Guard","5","0"
"1629185","1610612744","1995-11-21 00:00:00","USA","5-11",175,"Guard","5","2"
"1629216","1610612748","1996-06-14 00:00:00","USA","6-2",200,"Guard","4","2"
"1629234","1610612756","1997-02-01 00:00:00","USA","6-10",245,"Forward-Center","5","24"
"1629308","1610612762","1993-04-10 00:00:00","USA","6-6",209,"Forward","4","95"
"1629312","1610612748","1996-12-09 00:00:00","USA","6-5",220,"Forward","3","24"
"1629341","1610612764","1993-08-10 00:00:00","USA","6-3",195,"Guard","2","22"
"1629346","1610612744","2000-08-18 00:00:00","Serbia","6-10",215,"Forward","3","6"
"1629353","1610612737","1998-01-05 00:00:00","Australia","7-0",260,"Center","2","8"
"1629541","1610612740","1989-09-09 00:00:00","Latvia","6-4",200,"Guard","2","9"
"1629598","1610612745","1997-07-23 00:00:00","USA","5-9",180,"Guard","2","3"
"1629603","1610612739","1997-01-21 00:00:00","Guinea","6-9",228,"Forward","3","21"
"1629604","1610612757","2000-06-16 00:00:00","USA","6-6",200,"Forward-Guard","3","16"
"1629607","1610612740","1997-09-14 00:00:00","USA","5-10",175,"Guard","4","2"
"1629608","1610612761","1996-12-09 00:00:00","USA","6-10",235,"Center-Forward","2","20"
"1629610","1610612752","1997-08-30 00:00:00","USA","6-5",222,"Guard-Forward","4","8"
"1629611","1610612746","1996-10-18 00:00:00","USA","6-5",215,"Guard-Forward","4","14"
"1629619","1610612755","1997-07-07 00:00:00","USA","6-2",195,"Guard","2","5"
"1629621","1610612755","1995-07-26 00:00:00","Canada","6-5",198,"Guard-Forward","2","35"
"1629622","1610612748","1996-03-28 00:00:00","USA","6-5",215,"Guard-Forward","4","31"
"1629623","1610612749","1998-03-28 00:00:00","Canada","6-1",189,"Guard","2","28"
"1629624","1610612752","1998-04-17 00:00:00","USA","6-8",235,"Forward","1","45"
"1629625","1610612762","1997-10-27 00:00:00","USA","6-0",190,"Guard","2","3"
"1629626","1610612753","1999-11-16 00:00:00","Sudan","7-2",220,"Center-Forward","4","10"
"1629627","1610612740","2000-07-06 00:00:00","USA","6-6",284,"Forward","3","1"
"1629628","1610612752","2000-06-14 00:00:00","Canada","6-6",214,"Forward-Guard","4","9"
"1629629","1610612757","1999-09-01 00:00:00","USA","6-7",217,"Forward-Guard","4","5"
"1629630","1610612763","1999-08-10 00:00:00","USA","6-2",174,"Guard","4","12"
"1629631","1610612737","1997-12-02 00:00:00","USA","6-8",221,"Forward-Guard","4","12"
"1629632","1610612741","2000-02-16 00:00:00","USA","6-5",195,"Guard","4","0"
"1629634","1610612763","1996-09-19 00:00:00","Canada","6-8",215,"Forward","4","15"
"1629636","1610612739","2000-01-26 00:00:00","USA","6-1",192,"Guard","4","10"
"1629637","1610612740","2000-05-23 00:00:00","USA","7-0",220,"Center-Forward","4","10"
"1629638","1610612750","1998-09-02 00:00:00","Canada","6-5",205,"Guard","4","9"
"1629641","1610612759","1999-10-25 00:00:00","USA","6-5",216,"Guard-Forward","4","35"
"1629642","1610612757","2000-02-11 00:00:00","USA","6-5",220,"Forward-Guard","4","10"
"1629645","1610612745","2000-05-04 00:00:00","USA","6-4",203,"Guard-Forward","4","3"
"1629646","1610612759","2000-10-28 00:00:00","Nigeria","6-9",230,"Center-Forward","2","28"
"1629647","1610612756","2000-06-12 00:00:00","USA","6-9",216,"Forward","4","55"
"1629649","1610612753","1999-01-08 00:00:00","Canada","6-6",221,"Forward","4","17"
"1629651","1610612751","1999-04-17 00:00:00","USA","6-11",215,"Center","4","33"
"1629652","1610612760","1999-04-19 00:00:00","Canada","6-4",220,"Guard","4","5"
"1629655","1610612764","1998-10-01 00:00:00","USA","6-10",234,"Forward-Center","4","21"
"1629656","1610612752","2000-05-08 00:00:00","USA","6-5",210,"Guard","2","6"
"1629659","1610612762","2000-11-25 00:00:00","USA","6-4",234,"Guard","4","0"
"1629660","1610612744","1997-07-08 00:00:00","USA","6-5",195,"Guard-Forward","4","10"
"1629661","1610612751","1996-03-03 00:00:00","USA","6-8",210,"Forward","4","2"
"1629663","1610612755","1999-04-06 00:00:00","USA","6-7",205,"Forward","4","23"
"1629667","1610612755","1998-01-31 00:00:00","USA","6-9",205,"Forward-Center","4","7"
"1629669","1610612750","1999-07-09 00:00:00","USA","6-4",201,"Guard","4","4"
"1629670","1610612754","1998-09-09 00:00:00","USA","6-9",225,"Forward","3","13"
"1629672","1610612762","1996-11-04 00:00:00","USA","6-6",255,"Forward","4","0"
"1629673","1610612744","1999-06-19 00:00:00","USA","6-4",194,"Guard","4","3"
"1629674","1610612758","1999-07-13 00:00:00","Portugal","7-0",248,"Center","2","88"
"1629675","1610612750","1999-08-26 00:00:00","USA","6-9",264,"Center-Forward","4","11"
"1629676","1610612752","1998-02-03 00:00:00","USA","6-8",230,"Forward","4","18"
"1629677","1610612762","2000-01-09 00:00:00","Croatia","6-10",227,"Forward","3","19"
"1629678","1610612753","1997-03-30 00:00:00","United Kingdom","6-5",241,"Forward","3","25"
"1629680","1610612757","1997-03-04 00:00:00","USA","6-5",201,"Guard-Forward","4","4"
"1629684","1610612738","1998-11-30 00:00:00","USA","6-6",236,"Forward","4","12"
"1629685","1610612739","1996-09-22 00:00:00","USA","6-7",196,"Guard-Forward","3","9"
"1629690","1610612741","1998-07-18 00:00:00","France","6-4",190,"Guard","3","20"
"1629712","1610612757","1999-07-02 00:00:00","Brazil","6-5",188,"Guard","3","35"
"1629713","1610612758","1997-01-24 00:00:00","USA","6-7",190,"Guard-Forward","3","10"
"1629717","1610612761","1998-06-05 00:00:00","USA","6-3",195,"Guard","3","1"
"1629718","1610612755","1997-02-02 00:00:00","USA","6-6",199,"Guard","4","16"
"1629719","1610612759","1996-10-08 00:00:00","USA","6-7",240,"Forward","4","18"
"1629723","1610612763","1996-03-22 00:00:00","USA","6-5",210,"Guard","4","46"
"1629724","1610612753","1995-12-19 00:00:00","USA","6-7",201,"Forward","2","23"
"1629725","1610612739","1996-06-19 00:00:00","USA","6-2",185,"Guard","3","3"
"1629726","1610612737","1996-10-24 00:00:00","USA","6-6",215,"Guard","4","25"
"1629730","1610612749","1997-09-24 00:00:00","USA","6-3",209,"Guard","4","59"
"1629731","1610612739","1996-11-20 00:00:00","USA","6-9",228,"Forward-Center","4","32"
"1629734","1610612748","1996-10-21 00:00:00","Canada","6-10",216,"Forward-Center","2","17"
"1629739","1610612745","1993-10-25 00:00:00","France","6-8",207,"Forward-Guard","2","52"
"1629740","1610612740","1991-01-26 00:00:00","Italy","6-9",236,"Forward","3","44"
"1629744","1610612741","1994-08-04 00:00:00","USA","6-3",190,"Guard","4","21"
"1629750","1610612741","1993-07-23 00:00:00","USA","6-5",205,"Guard","4","24"
"1629752","1610612738","1997-04-17 00:00:00","USA","6-7",232,"Forward","4","16"
"1629833","1610612757","1995-11-24 00:00:00","USA","6-4",200,"Guard","3","21"
"1629875","1610612746","1995-01-02 00:00:00","USA","6-0",165,"Guard","2","15"
"1629962","1610612753","1996-05-21 00:00:00","USA","6-2",183,"Guard","3","30"
"1630162","1610612750","2001-08-05 00:00:00","USA","6-4",225,"Guard","3","1"
"1630163","1610612766","2001-08-22 00:00:00","USA","6-7",180,"Guard","3","1"
"1630164","1610612765","2001-03-31 00:00:00","USA","7-0",240,"Center","2","13"
"1630165","1610612765","2001-07-27 00:00:00","France","6-5",195,"Guard","3","7"
"1630167","1610612752","1998-03-04 00:00:00","USA","6-9",220,"Forward","3","1"
"1630168","1610612737","2000-12-11 00:00:00","USA","6-9",240,"Forward-Center","3","17"
"1630169","1610612754","2000-02-29 00:00:00","USA","6-5",185,"Guard","3","0"
"1630171","1610612739","2001-01-26 00:00:00","USA","6-5",225,"Forward-Guard","3","35"
"1630172","1610612741","2001-08-26 00:00:00","USA","6-7",215,"Forward","3","44"
"1630173","1610612761","1999-09-19 00:00:00","Nigeria","6-8",225,"Forward","3","5"
"1630174","1610612754","1999-10-16 00:00:00","USA","6-5",215,"Guard-Forward","3","23"
"1630175","1610612753","2000-05-15 00:00:00","USA","6-3",185,"Guard","3","50"
"1630176","1610612762","2001-02-25 00:00:00","USA","6-10",270,"Center","3","13"
"1630177","1610612766","2001-06-12 00:00:00","France","6-5",175,"Guard","3","9"
"1630179","1610612763","2000-09-28 00:00:00","USA","6-2",160,"Guard","3","3"
"1630180","1610612737","1999-04-09 00:00:00","USA","6-7",215,"Forward","3","41"
"1630181","1610612765","2001-02-07 00:00:00","USA","6-4",175,"Guard","4","14"
"1630182","1610612742","2000-11-16 00:00:00","Australia","6-7",200,"Guard","3","8"
"1630185","1610612744","2001-03-14 00:00:00","Italy","6-2",190,"Guard","2","2"
"1630188","1610612754","2000-03-16 00:00:00","USA","6-9",215,"Forward-Center","3","25"
"1630189","1610612742","1998-02-10 00:00:00","USA","6-7",215,"Forward","2","2"
"1630191","1610612765","2001-05-22 00:00:00","USA","6-8",250,"Forward-Center","3","28"
"1630192","1610612743","2001-01-09 00:00:00","USA","6-9",240,"Forward-Center","3","22"
"1630193","1610612752","1999-06-17 00:00:00","USA","6-2",190,"Guard","3","5"
"1630197","1610612760","2001-12-26 00:00:00","Serbia","7-0",210,"Forward","3","17"
"1630200","1610612759","2000-01-08 00:00:00","USA","6-1",185,"Guard","3","33"
"1630202","1610612738","1998-01-28 00:00:00","USA","6-1",195,"Guard","3","11"
"1630203","1610612766","1997-02-08 00:00:00","USA","6-2",190,"Guard","2","7"
"1630205","1610612739","1997-07-09 00:00:00","USA","6-6",230,"Forward","3","8"
"1630208","1610612766","1997-11-29 00:00:00","Jamaica","7-0",245,"Center","3","4"
"1630209","1610612748","1998-06-19 00:00:00","Turkey","6-11",275,"Center","2","77"
"1630210","1610612743","1999-03-03 00:00:00","USA","5-10",175,"Guard","3","0"
"1630214","1610612763","1999-01-12 00:00:00","USA","6-7",245,"Forward","3","2"
"1630215","1610612760","2000-08-25 00:00:00","USA","6-3",193,"Guard","2","14"
"1630216","1610612764","1998-02-28 00:00:00","USA","6-1",185,"Guard","3","5"
"1630217","1610612763","1998-06-25 00:00:00","USA","6-5",215,"Guard","3","22"
"1630218","1610612759","1999-09-22 00:00:00","USA","6-6",235,"Forward","3","28"
"1630221","1610612760","2000-10-08 00:00:00","USA","6-9",190,"Forward","2","15"
"1630222","1610612747","1998-07-21 00:00:00","USA","6-4",200,"Guard","3","40"
"1630224","1610612745","2002-02-09 00:00:00","USA","6-4",186,"Guard","2","4"
"1630225","1610612756","2001-10-17 00:00:00","USA","6-9",219,"Forward","2","14"
"1630227","1610612745","2002-02-13 00:00:00","USA","6-4",226,"Guard","3","15"
"1630230","1610612740","1998-01-24 00:00:00","USA","6-7",220,"Forward","3","8"
"1630231","1610612745","2001-01-06 00:00:00","USA","6-7",215,"Forward","3","6"
"1630234","1610612756","1998-07-16 00:00:00","USA","6-3",195,"Guard","2","0"
"1630235","1610612737","1998-06-12 00:00:00","USA","6-4",210,"Guard","3","2"
"1630237","1610612744","1998-01-20 00:00:00","USA","6-6",227,"Forward","3","40"
"1630238","1610612738","1997-07-04 00:00:00","USA","6-5",230,"Forward","3","8"
"1630240","1610612756","1999-06-23 00:00:00","USA","6-2",183,"Guard","3","38"
"1630241","1610612739","1996-05-15 00:00:00","USA","6-4",205,"Guard","3","20"
"1630245","1610612741","2000-01-17 00:00:00","USA","6-5",200,"Guard","2","12"
"1630249","1610612737","2000-06-19 00:00:00","Czech Republic","6-8",195,"Guard","2","27"
"1630250","1610612741","1999-10-15 00:00:00","Montenegro","7-0",220,"Center","2","19"
"1630253","1610612763","1996-11-03 00:00:00","USA","6-6",195,"Forward","2","30"
"1630256","1610612745","1995-10-28 00:00:00","USA","6-5",230,"Forward","3","8"
"1630258","1610612764","1996-11-27 00:00:00","USA","6-6",205,"Guard","1",NULL
"1630264","1610612764","1992-10-17 00:00:00","USA","6-8",230,"Forward","3","16"
"1630268","1610612766","1998-08-30 00:00:00","Canada","6-6",200,"Guard","2","30"
"1630270","1610612766","1997-12-21 00:00:00","USA","6-5",215,"Forward","2","19"
"1630284","1610612753","1997-06-24 00:00:00","USA","6-6",216,"Guard","1","7"
"1630288","1610612761","1997-05-10 00:00:00","USA","6-3",177,"Guard","2","20"
"1630314","1610612757","1999-11-22 00:00:00","USA","6-2",190,"Guard","2","8"
"1630322","1610612760","1997-07-28 00:00:00","USA","6-6",210,"Forward","2","12"
"1630492","1610612749","1995-08-11 00:00:00","Argentina","6-3",190,"Guard","2","6"
"1630526","1610612760","2000-11-03 00:00:00","USA","6-8",240,"Forward","2","50"
"1630527","1610612746","2001-11-28 00:00:00","USA","6-6",188,"Guard","2","4"
"1630528","1610612745","2001-12-08 00:00:00","USA","6-4",215,"Guard","2","9"
"1630529","1610612740","1998-10-06 00:00:00","USA","6-7",206,"Forward","2","5"
"1630530","1610612740","2000-06-18 00:00:00","USA","6-8",206,"Forward","2","25"
"1630531","1610612755","2002-09-25 00:00:00","USA","6-4",202,"Guard","2","11"
"1630533","1610612763","2001-09-12 00:00:00","USA","6-9",185,"Forward","2","8"
"1630534","1610612762","2000-04-20 00:00:00","USA","6-5",215,"Guard","1","30"
"1630536","1610612737","2001-06-11 00:00:00","USA","6-1",176,"Guard","2","2"
"1630537","1610612754","1997-06-13 00:00:00","Dominican Republic","6-5",190,"Guard","2","3"
"1630538","1610612746","2000-09-14 00:00:00","USA","6-2",169,"Guard","2","5"
"1630539","1610612766","2001-01-19 00:00:00","Bahamas","6-11",221,"Center-Forward","2","23"
"1630540","1610612752","2000-09-08 00:00:00","USA","6-2",195,"Guard","2","2"
"1630541","1610612744","2002-05-31 00:00:00","USA","6-5",211,"Guard","2","4"
"1630543","1610612754","2002-01-10 00:00:00","USA","6-9",205,"Forward","2","22"
"1630544","1610612760","2001-02-03 00:00:00","USA","6-3",178,"Guard","2","23"
"1630548","1610612762","2001-03-17 00:00:00","USA","6-6",209,"Guard","1","33"
"1630550","1610612766","2002-08-26 00:00:00","USA","6-9",203,"Forward","2","21"
"1630551","1610612738","2001-06-29 00:00:00","USA","6-6",206,"Guard-Forward","2","99"
"1630552","1610612737","2001-12-18 00:00:00","USA","6-8",219,"Forward","2","1"
"1630553","1610612757","2002-03-10 00:00:00","USA","6-3",185,"Guard","2","6"
"1630554","1610612746","1999-08-10 00:00:00","USA","6-3",181,"Guard","1","17"
"1630557","1610612764","1999-03-03 00:00:00","USA","6-6",224,"Forward","2","24"
"1630558","1610612758","1998-09-05 00:00:00","USA","6-0",202,"Guard","2","15"
"1630559","1610612747","1998-05-29 00:00:00","USA","6-5",197,"Guard","2","15"
"1630560","1610612751","2001-10-13 00:00:00","Japan","6-3",210,"Guard","2","24"
"1630561","1610612751","1999-10-13 00:00:00","USA","6-4",204,"Guard","2","6"
"1630564","1610612751","1999-07-07 00:00:00","USA","6-7",269,"Forward","1","0"
"1630567","1610612761","2001-08-01 00:00:00","USA","6-8",225,"Forward","2","4"
"1630572","1610612759","1999-05-23 00:00:00","Georgia","6-10",240,"Forward-Center","2","54"
"1630573","1610612738","1997-12-08 00:00:00","USA","6-7",217,"Forward","2","30"
"1630575","1610612766","2000-03-12 00:00:00","USA","6-5",185,"Guard","2","16"
"1630577","1610612759","2001-06-29 00:00:00","USA","6-7",217,"Forward","1","30"
"1630578","1610612745","2002-07-25 00:00:00","Turkey","6-11",243,"Center","2","28"
"1630579","1610612752","1998-10-20 00:00:00","USA","6-10",250,"Center","2","45"
"1630580","1610612761","1999-08-23 00:00:00","USA","6-6",205,"Guard-Forward","2","11"
"1630581","1610612760","2002-10-10 00:00:00","Australia","6-8",216,"Guard","2","3"
"1630582","1610612763","1999-05-07 00:00:00","France","6-5",206,"Forward","2","5"
"1630583","1610612763","2001-01-10 00:00:00","Spain","7-0",215,"Forward-Center","2","7"
"1630586","1610612745","2002-03-09 00:00:00","Spain","6-8",229,"Forward","2","16"
"1630587","1610612765","1998-07-28 00:00:00","USA","6-6",232,"Forward","2","12"
"1630589","1610612742","1998-12-23 00:00:00","USA","6-8",226,"Forward","2","5"
"1630591","1610612753","2001-06-03 00:00:00","USA","6-5",205,"Guard","2","4"
"1630593","1610612742","1998-10-25 00:00:00","USA","5-11",192,"Guard","2","23"
"1630595","1610612765","2001-09-25 00:00:00","USA","6-7",220,"Guard","2","2"
"1630596","1610612739","2001-06-18 00:00:00","USA","6-11",215,"Center","2","4"
"1630597","1610612759","1999-07-28 00:00:00","USA","6-5",205,"Guard","1","18"
"1630598","1610612760","1999-01-02 00:00:00","USA","6-5",190,"Guard","2","21"
"1630600","1610612739","1999-09-24 00:00:00","USA","6-8",238,"Forward","1","15"
